"Folder","XmlAnimFileCount","XmlColorFileCount","XmlFontFileCount","XmlInterpolatorFileCount","XmlDrawableFileCount","XmlTransitionFileCount","LayoutCount","LayoutAvgMaxDepth","LayoutMaxDepth","LayoutAvgElementCount","LayoutTotalElementCount","LayoutAvgAttributeCount","LayoutTotalAttributeCount","StringCount","StyleCount","DrawableDensityFolderCount","ValueLocaleFolderCount"
"/Benign/23b6f23907034aad6402e02d971b67f173d285c53880d34570b0c77c39a90fc2",34,0,0,4,46,0,343,1.8,8,6.2,2141,12.1,4157,1186,541,17,55
"/Benign/688ed672300280daef61614d18806454a947e57c0e36bb1e01526c6ec93705a1",10,0,0,0,18,0,59,1.1,5,4.4,262,8.4,498,47,320,12,40
"/Benign/14138e912720bf3dd00dde099af69683a2ad12ec7c76cf670ff96d586eb7d162",0,0,0,0,1,0,10,1.1,3,4.1,41,5.8,58,116,14,7,42
"/Benign/33ac3280ae2d1c783cd8fb4d460cf1bfb99b306607e62e937b19f8bac8fef140",0,0,0,0,0,0,5,1.8,3,6.6,33,13.8,69,45,1,6,13
"/Benign/51df78e9a938ab18fba9594805bf0a8dab0876875ffe418a73f275be417b9dcd",0,0,0,0,0,0,3,5.7,8,26.0,78,40.0,120,17,3,7,0
"/Benign/2e4c918f3c02ec5d86144a7c7c507c0812e3373d8789792694b9082cb750fc0c",8,0,0,0,4,0,35,1.5,5,6.7,236,11.1,387,137,12,7,40
"/Benign/ce34a199d4636a59411d30b795250be69d42dbbbcf966cfd35cff71fe49c56a8",18,0,0,0,35,0,122,1.7,7,7.0,852,12.7,1552,77,390,14,70
"/Benign/9b04b9df17381fa3bf808dd0f47bff1cd09b16f7e6d35c626000a695e232a1df",12,0,0,0,25,0,74,1.1,4,4.1,307,7.4,545,195,349,14,71
"/Benign/df9fa2240a73be0e0eeb1fd27225fd6334f127807c41e53eb59a98b9a4ab25ba",18,0,0,0,21,0,180,1.8,6,6.8,1228,11.8,2124,388,339,12,40
"/Benign/8a59be1bfd071736b5ed7282cd7ed06ddda803b33ca1cdd0391152174358b6da",34,0,0,0,24,0,226,1.6,6,6.2,1397,10.1,2280,516,395,15,43
"/Benign/2b7e6aafe3dc15abb3caaebb2d91f453d1ba0f5a2dcd09746806b5d7e1868e74",6,0,0,0,7,0,56,1.6,5,4.9,273,9.1,508,260,240,11,45
"/Benign/098bfbd231d41fcdc9e73ea5848893bd95a07c17c77d6f2408b69e6fcb1e65da",22,0,0,0,26,0,168,1.5,7,5.0,847,9.3,1566,1207,398,12,41
"/Benign/ad01bce41e81b48eafef73faec92d3bdca384270cfa2ee8a7f51be78b673c72f",20,0,0,0,31,0,162,1.6,5,9.4,1516,12.6,2047,217,411,23,71
"/Benign/b449a83a332d090cff4614c1af34eb505c5ac89dbea74a6b18a411daa71aa449",80,0,0,0,88,1,959,2.2,7,9.8,9398,16.6,15917,3048,625,19,0
"/Benign/0949164ca781160434d4fcce4e91fa790480b16827392b6b6ebc4dbcce2ef961",10,0,0,0,13,0,102,1.4,5,5.8,596,9.2,938,170,306,11,40
"/Benign/a07b5ed9d472df28ab84306c37c51e6c0ebcef84f100dac244d1abd6672d3ac8",21,4,0,0,53,0,276,1.6,7,6.7,1854,12.1,3331,1013,418,47,71
"/Benign/ee2a4f119358e5fcdbfa52be891678ac23c7bca888831a41e86758d05ba3430e",13,0,0,0,24,0,77,1.4,5,5.0,386,9.4,720,69,350,12,70
"/Benign/dab070416eb3597be7cd513a536507e42ce3265f44a798126fb5dd2b23402bab",19,0,0,0,5,0,55,1.8,6,9.0,496,15.5,853,238,67,6,50
"/Benign/e6d3577227ba328293b71b30e315a61e3bf93670903b9b471ba8c294c1574f9b",0,0,0,0,0,0,5,1.8,3,6.6,33,13.8,69,71,5,6,13
"/Benign/9df0ce90efcfa28216391ac8f3c559b2baf91261263ec47a6ca2b484a96665d5",26,0,0,0,51,0,304,1.7,6,6.4,1943,10.7,3263,845,541,32,72
"/Benign/ceb633ded1d6322a931afd88b6d18e9c072aaa07c771c2eba08a3ec5008e8ee5",0,0,0,0,0,0,16,1.9,3,7.4,119,8.9,143,87,5,5,9
"/Benign/29149f9908f7cfce383348714fc1254299093b303b9e9428f87c4eb3329d31a2",37,0,0,0,21,0,235,1.1,6,4.0,947,6.2,1453,135,531,14,72
"/Benign/6b005f60fc75f77a222aa4ae3a2f6570e3c78246ed7a162bbcb23918fc4a572e",23,0,0,0,25,0,108,1.7,6,7.2,780,16.1,1740,260,320,14,40
"/Benign/414d5eebe8555387633e3aee65ba98c9dc593efacdb054841c0ab316c3b835c4",46,0,0,0,44,0,951,1.6,6,6.5,6190,12.5,11879,2528,83,9,50
"/Benign/e8104de38006e9a7ffb50735b4377f0cb71f775ec33c2dadda9b358f1af4fec6",34,0,0,0,20,0,173,2.0,7,9.4,1618,18.3,3167,156,389,13,40
"/Benign/a42c62d717a0250abd9a1931c43a08b7e01af0ea9ab16c4ec886276b82ea010b",18,0,0,0,9,0,123,2.1,5,7.4,905,13.5,1657,690,38,7,15
"/Benign/be7c1fe864ddd26e825637da3ef80f26cab446ed85bfac2f0aa8ba68d491a647",18,0,0,0,31,0,137,1.4,5,6.2,854,9.7,1323,364,390,15,71
"/Benign/09008437c13f2fc44c0f66034ecf690c270883311b9b96e539e286e5530019b4",15,0,0,0,7,0,160,2.5,6,9.1,1463,16.3,2605,84,47,3,0
"/Benign/d974716fda79b5f34a94ad519fa466285abec3f1e45a9f535bada18ae7747a54",21,0,0,0,37,0,272,2.2,10,9.9,2699,17.9,4858,697,424,14,40
"/Benign/d844f92c0ae36672f5a2b9d803502b86a1c589b36d92dcf5a916db43a4cede11",0,0,0,0,3,0,15,1.7,4,5.3,79,9.9,148,94,11,6,40
"/Benign/b048ffcc77ea4879e097c5abb56c06011e89e7dda38e88b23b235b2bb9e9cb3d",26,0,0,0,18,0,90,1.1,4,4.6,415,7.0,629,159,345,20,70
"/Benign/eb61efd4efacc23a899b8a419f95d0452f6fc69efc3146dd63fc703790ae45cf",0,0,0,0,0,0,13,1.4,3,5.0,65,8.2,106,124,9,7,68
"/Benign/a1ff7a7b17c40ca570a1b7c6667a7c03ca71a18dac48a118ce70a2e6dcddeecb",10,0,0,0,31,0,270,2.4,9,8.4,2276,15.9,4296,1914,98,16,44
"/Benign/12caf8bafffa9653726e158a2ec6a1c69c111e7016fd0f0165221a22149afe1d",0,0,0,0,3,0,50,1.5,5,6.4,319,8.8,439,452,59,13,47
"/Benign/bbc43d95bc89e685a9b27760e86abe882a16ded234c1fa98f3d87350c5d72acf",0,0,0,0,0,0,1,1.0,1,3.0,3,5.0,5,38,1,6,70
"/Benign/a9529bf0cb7d7e1068927974d06aa20027057fd8065ad851a263a07ae112a08e",0,0,0,0,3,0,23,1.3,3,4.2,97,7.1,164,85,11,7,41
"/Benign/48df9bc8704fa63cdb4460f6a8856ff67a1c81a51565b5fe37b6e0aeb303faa9",14,0,0,0,21,0,66,1.3,6,4.9,322,8.5,560,215,335,13,38
"/Benign/254c9e286d430f4c2f335292d02230793faf533f1e4ccaaad08cb7f6072eb9f2",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1652,657,0,20
"/Benign/277841f2f5721f120f5adf6769eb28e27d3b8a876025f9dc22a95e2b0c113fc5",7,0,0,0,7,0,200,2.0,5,12.1,2427,16.4,3286,21,96,9,1
"/Benign/aab9194b1781873129361c0613263a9db26a770653226f8428bef5ac3faa8f83",23,0,0,0,19,0,103,1.0,5,4.0,407,6.4,661,141,360,14,50
"/Benign/b529a39219968df7c51a4f4f298e8953acc9d4eee5738e3238ee2124bc3b7386",10,0,0,0,21,0,185,1.6,5,17.8,3300,13.7,2526,111,330,15,71
"/Benign/30f3b923c1c6869a3000054e6de50b125e15c5b26f0df94f9493a0935b06954e",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,547,414,2,12
"/Benign/68653b1fd1045b0e23db85c0a34279b117666793ae0e88ef1ad868b498a9d973",29,0,0,0,22,0,200,1.6,6,5.7,1138,10.0,2004,221,375,12,50
"/Benign/de02939c82f86f3058dc8b5093f624667878d434fda00cf698f4dc8c3eb1bab8",31,0,0,0,77,0,493,2.3,7,10.3,5065,21.0,10372,755,504,16,71
"/Benign/60fad3fce43260f2357379aa00078f07c59e14322437551788e0a8f004bf75e2",28,0,0,0,25,0,143,1.4,6,5.6,801,12.0,1714,265,389,14,50
"/Benign/07d7be7bebf4f54477af6131da04c007ebab2402b283fa54a29eb28fc654d44e",12,0,0,0,20,0,60,0.9,4,3.5,210,6.0,363,102,342,15,76
"/Benign/16632fdd580b1727a39f799e622744bc0aacb09fa851ac68a3d4f5ecc176a5f5",0,0,0,0,1,0,3,2.0,4,10.3,31,14.0,42,66,5,7,40
"/Benign/04461b4d48720a9f63164c9df945b3cbaae77e7bbb6c3c5f69fd54d6e9c866b8",26,0,0,4,106,0,652,1.8,7,6.0,3890,10.9,7113,1512,909,23,62
"/Benign/eff59161977c61f49ba91603f8e879aaeafee7daef25a23382954e338a930b99",25,0,0,0,24,0,162,1.2,4,4.5,730,6.8,1099,371,449,14,41
"/Benign/325fcbeea1d6d9439e048238b65512a175331c33865e3276a066012876e924c7",23,5,0,0,66,0,386,1.6,7,5.7,2194,9.7,3735,1273,510,16,48
"/Benign/9e6969d0f9c5f1b7805cf3d6de24e2a1fbc3de09eae1061cc2de0a8690e39bd9",0,0,0,0,2,0,20,1.4,5,5.0,101,9.7,193,44,5,9,4
"/Benign/a58fff31969c46119dbf28c39ae01d5952fc53e3071c71d052cd72477adb8e54",18,0,0,0,32,0,135,1.4,5,4.5,608,8.2,1101,186,405,14,70
"/Benign/d3c8945440186d75e16b66e0024c3447b70e6917014f89824ae02f440e2a9855",0,0,0,0,2,0,7,1.9,3,6.4,45,12.0,84,66,5,7,40
"/Benign/b9ceb2203a12f7650b9acf7a44454726df276c21451cde19d9db798a55a3c898",18,0,0,0,18,0,79,0.8,4,3.4,267,5.4,430,85,348,15,71
"/Benign/cd3494b789e0ac677b1f1b2f28c359746d03786d00f3a6d8430c0f81d1a68d39",29,0,0,0,4,0,163,3.2,9,17.4,2831,22.2,3626,380,38,6,46
"/Benign/8b9771cf69f8ed85e251cc4b75974b35ba68b6cf81427beb7cfacb66cce7d401",21,0,0,0,23,0,91,1.4,6,5.9,535,9.4,851,42,334,14,46
"/Benign/88d0c604e538001b50946a56e0cbfde635517530699e1d04e7ab236e91c5563d",22,0,0,0,38,0,202,1.2,5,4.3,871,7.1,1432,635,501,25,66
"/Benign/6a148623a432abb711803648e6b679121d99d7d57565e56d2e99f1b24320f1cd",0,0,0,0,16,0,44,1.5,4,4.8,213,8.8,389,70,9,6,62
"/Benign/52698ad5dfb491d881238ccd2aac0f1aa00664fd357f0a99fe58d11218c4280f",0,0,0,0,2,0,7,2.1,5,13.4,94,26.1,183,95,3,6,40
"/Benign/b6dcfc3e4ba6760ddf4772d10102a5730c90d4cd71fc3e596faa608101014895",0,0,0,0,0,0,5,1.8,3,10.2,51,9.2,46,21,2,4,0
"/Benign/0e857a437960729a7df64cc287216690fdbbca3f1a32aba5b48d25045810ace4",33,0,0,0,38,0,278,1.8,9,7.2,2006,12.9,3595,626,416,22,72
"/Benign/51fb53453210545646b30dc51ca6524a0af22c38f8ca1bad2371e607b893a59a",6,0,0,0,8,0,46,1.3,3,4.2,191,6.2,283,77,24,5,52
"/Benign/ca3c92c56341090caa5ba085815240236f23f91a02abbb858efd5395cd39b292",19,0,0,0,18,0,1678,1.5,4,23.3,39113,10.6,17760,563,349,14,71
"/Benign/5067fb75e3e6d61217aca146c6a118f6f20c78bab3ad0f4c9e9b6d919485a2ba",23,0,0,0,21,0,206,1.6,5,5.9,1209,10.3,2132,117,350,12,40
"/Benign/e56e860968fda94e88d9367f8619e4d1f760d8c300c212b21ddeaa6cd1698fe1",14,0,0,0,8,0,65,1.0,5,3.7,242,6.6,430,115,311,12,71
"/Benign/2c023be932c9f6154ec3111cf56b93a72dc38a93d0c1b4777443628328b4a652",24,0,0,0,33,1,189,1.3,5,5.0,940,8.9,1676,322,471,16,51
"/Benign/cc560157e7916b9d40b52c63d75746d984717dfb0c48dc70037e8b198c61a6c8",39,0,0,0,43,0,297,1.4,6,5.9,1760,8.5,2523,712,452,19,5
"/Benign/3c4ff9296e801c78cac3f2a5f253648a411d3c501d7f249f98f4087b85242926",18,0,0,0,22,0,105,1.4,5,4.9,512,8.6,908,109,405,14,72
"/Benign/3acd1ff3f9c61b17d5392b4f0cb5a655edd20e82dafa4c34ea7104ab7337178c",21,0,0,0,39,0,183,1.4,5,5.0,919,8.3,1520,545,402,9,70
"/Benign/09d846bc52953fe570f5fa30a599894a86c52ff03203901a3de36117c510dc81",10,0,0,0,20,0,77,1.4,5,5.0,385,8.7,670,58,354,13,49
"/Benign/d3bd5d1379ad292782d9d1771a37b6d57576d35fd96fe554a2085bb5a4942294",0,0,0,0,2,0,39,2.1,5,6.3,245,11.1,433,88,8,7,43
"/Benign/bfeba302c61714b94da24397f5c7547b3ced8775cb26f3c164ddfae0a84b91ee",30,1,0,0,80,0,394,1.6,6,5.5,2150,9.8,3865,755,731,25,42
"/Benign/2092486d97ee6da01869929bee762c6452a66ab29600f43421df88d58a0769ba",24,0,0,0,44,0,510,1.9,7,8.2,4178,13.9,7090,865,378,18,45
"/Benign/2b41cf952c3e5f2d21bdbba6f25f12087e85953f434dcb380562c9cd1b65427b",1,4,0,0,10,0,17,1.3,4,5.5,93,7.0,119,175,6,7,9
"/Benign/7916a4ea0f03618cd906a820ba78f57ba927f76234c711775f208a14271785b7",20,1,0,0,14,0,118,1.6,8,6.5,767,11.7,1386,225,364,19,54
"/Benign/eb4d9bf425a500b5c6058e97ac154961b76f93f62da288bcdee0f2bfbdc55dff",0,0,0,0,0,0,5,1.8,3,6.6,33,13.8,69,45,1,6,0
"/Benign/95dcd4f270a2036698380488aeac5f2c54ab2f0053c30e99a6f840e4ef803d37",40,0,0,0,123,0,227,2.5,7,10.8,2452,22.0,4984,800,461,35,77
"/Benign/5696b3e70a1c32281e79ac417dff70fcb286549ad99b3f6b5e0c13f880dbea06",13,4,0,0,22,0,54,1.1,5,4.7,254,7.4,401,89,310,14,70
"/Benign/d07a2d9b0dc08da88fb37b3d91fa08dc600099a0f0f086574cb9ce2ae8ec0866",0,2,0,0,5,0,11,1.1,2,4.5,50,5.5,60,106,6,3,69
"/Benign/9ada1c946a6f71482ad38e48f4195321c8b7090b9f001f945ed12f28bbd81245",26,0,0,0,26,0,112,1.6,10,6.4,717,11.3,1264,1048,342,15,71
"/Benign/332d2e31ed8d7b289a91d4b22ebba7d82c237cda84caea9002cf29975c7b91c9",28,0,0,0,35,0,274,1.4,6,5.2,1415,7.8,2145,889,463,21,40
"/Benign/72717bb400a274b87059954548497b3f9b6875cb206a7e21baf1c64892851b2e",13,0,0,0,11,0,111,1.3,5,4.1,455,7.2,799,131,319,11,40
"/Benign/9884adc4a86bea35e4b79360e0c7d441275c87cbb1104d27fe089b1219281b48",10,0,0,0,16,0,116,2.0,6,17.1,1978,34.8,4031,66,333,13,50
"/Benign/08e2399727381d4283ae19e457d4ae44f56b3ba2e55dbd15655750069c8e5d2d",49,0,0,1,67,1,199,1.5,9,6.0,1186,12.0,2388,530,513,15,74
"/Benign/fe482239e8e198d541b6f072df1844133d143f86b7f8dfb0dded596e07f7164c",6,0,0,0,5,0,31,1.3,7,4.8,149,8.3,257,41,243,11,41
"/Benign/b0c2363bc6bddbff9fe10dc0a91960e730cd7c9f1be25f3a42900009578d0b3e",21,0,0,0,54,0,233,1.7,7,6.4,1492,10.9,2532,650,738,13,51
"/Benign/fcc5300869bfff03dfa2efebb05af5d9a354cabe690ea481c4d28d758cb56f29",0,0,0,0,2,0,12,1.6,4,4.6,55,8.4,101,55,26,20,71
"/Benign/1e54e6c3632ec46af6e9c5316bf54bca2e0bdc201e06429bd05db86ac1b80257",18,0,0,0,23,0,144,1.3,5,4.4,637,7.7,1114,328,335,22,91
"/Benign/4ac2a8d44481c37e36ccc8f256d9e235a3ab5599d0d80b215644bbade2df7105",10,0,0,0,26,0,108,1.7,5,6.9,742,12.5,1349,378,332,15,80
"/Benign/40c11d837beb2b349d1bbafe62244c03ced6c7101f9df074c5f686da333fb2d8",29,0,0,0,34,0,225,1.9,7,6.8,1535,12.9,2903,566,399,25,42
"/Benign/59b984d0f66348e010c8ec20199196a9ef07c94c8faf5644e7cccd6e642f2be9",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,10,2,4,40
"/Benign/8dcd2c6765a03384563eba97c407f5d21f19e820310246502bc869f3056f73b7",39,0,0,0,34,0,229,1.7,7,7.1,1622,11.0,2509,1565,408,15,66
"/Benign/d88826ea38d1465568dd625a7e78ffde9d7bb11ad3bf9aa31a786583d86a1970",15,0,0,0,18,0,692,2.2,7,11.3,7793,19.5,13488,1802,470,15,45
"/Benign/0caf786761ebb91b90b437af2fd123d31d41cb806930bf46a387112c8210d335",22,0,0,0,59,0,491,1.5,5,5.8,2827,8.2,4044,2029,625,12,46
"/Benign/e179d4685c2d3f4bada4c8865953929bcaa14028120869c771ea773f80ca6cde",19,0,0,0,17,0,105,1.2,5,4.5,473,7.7,804,224,327,14,40
"/Benign/fda004ce1180b05008684bccf6424b748aab5b59373744a43c29f99c351d04a2",0,0,0,0,1,0,29,3.7,6,26.2,761,32.5,943,231,2,4,9
"/Benign/dcbee4504a44e576cf4c3e81a569f90cfda4a4b4df2a7f0c9cd13bd9577035f3",10,0,0,0,13,0,157,2.4,7,10.2,1599,17.9,2808,671,347,12,52
"/Benign/7a7d03e42204e721c8cee773f8771cf3dc5bf9b7db98526c5f62bdbeafbdfed2",37,2,0,0,69,0,310,1.6,7,6.1,1893,10.4,3224,862,448,32,72
"/Benign/c7b2702fb46930072d6aff5b896a8d8e9c66427936620a0781c9ca194e1d3603",20,0,0,0,38,0,148,1.8,7,7.9,1167,14.5,2143,721,415,17,71
"/Benign/9cdc3d151b477f06c75560d7dfaed47b8b6fa7ba92f21a491239e2794c6ba3c6",18,0,0,0,38,0,239,1.3,5,4.9,1161,8.0,1903,310,525,18,43
"/Benign/56adb5b4476d37948413423c6fa422b2d69b46183cf2fccef1ba3b8170f070f8",18,0,0,0,28,0,117,1.2,5,4.2,486,7.6,893,118,399,14,70
"/Benign/bd028c28a4aa6a064648b3e77fc0e78adbb7518fc44e276f56de8ed0e2668159",34,0,0,0,48,0,344,1.6,6,5.7,1959,10.8,3707,945,615,16,2
"/Benign/7ead060d93454176951fab5e27603c22eee534daf487ab6d95f29ca1609bdc18",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,57,2,7,40
"/Benign/50e237ddb12b75b9bef8272b7f2de4358af60f5f29966bfabfb7756efab901d6",0,0,0,0,0,0,1,0.0,0,1.0,1,0.0,0,3,0,6,16
"/Benign/c77178d3f7966b111422494ec4314b523e20914a3226976d836b2051bf650ccc",14,0,0,0,13,0,71,0.8,4,3.2,226,5.2,368,72,334,14,40
"/Benign/d3f3ad6c30da102ab6ab9f198669a967d3e2202289e28462e47a96a6c798f4a1",10,0,0,0,8,0,49,0.9,4,3.8,185,6.6,323,21,294,12,40
"/Benign/c7b7031a5de3494c5caafdb60375d2d54ac60f05ba673871bb31846e24ebc4f5",16,0,0,0,48,0,333,1.5,6,6.4,2116,9.0,2988,766,560,15,54
"/Benign/b08fad4da484740ad87827b8a069914e70b9387eda15c905be50fe7ccc396f6c",34,0,0,0,32,0,418,2.2,8,8.6,3605,15.8,6585,1864,569,23,41
"/Benign/b6f6f51cf8650066e16a0d3c2b3435b75cc4c2a2af36b351f1836475cceda80d",35,0,0,0,44,0,130,1.4,6,4.6,594,8.6,1113,234,395,14,70
"/Benign/bdf1a93d07bfaf467b44bebd71b5298d45e46a341897d0289b79cd40b31d34fb",7,0,0,0,6,0,78,1.5,5,6.8,533,8.7,679,58,242,12,41
"/Benign/fda636edcabc3f3287c790b936f1174c7ad2925a3f51631071a09ff9415aa622",24,0,0,0,9,0,108,1.5,9,5.6,607,10.3,1116,250,338,13,40
"/Benign/4899cbd1c2515f6747c3098d69fc6f78b4b2dcbcd70702c227af0d06f9b630fa",21,0,0,0,20,0,120,1.1,6,4.9,584,6.9,826,137,374,13,40
"/Benign/fcd16d9e9ec17b80266549139bc2ada849dcb3a2708acc81ef61ef1a410142a5",18,0,0,0,29,0,266,1.4,7,5.1,1350,8.1,2157,531,459,13,51
"/Benign/93f70f141deb1178c36704bf047c4be5003cdfa7e0beaa2c4b8b904c2836d174",10,0,0,0,15,0,59,1.0,5,4.1,242,7.1,419,79,313,14,40
"/Benign/4de23bc36ddac6ec748b9f3a4ee1d46c6eab98fe2a332dbe5094f87789f750ad",18,0,0,0,36,0,248,2.0,7,7.5,1865,13.2,3269,643,464,14,11
"/Benign/99d0017015d0c582d4ce008b1d3e5f6c2f5c09d7f6900f3562ba12254d9094e4",27,0,0,0,21,0,847,3.2,9,14.6,12342,28.0,23754,3152,254,8,52
"/Benign/5abd057bb283be780e4cb7bcb2bf5354214167c0ce87088f75f8c43c845fba5f",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,3,0,16,0
"/Benign/17d5b0b97983cc19c44f6aaf5c531446d5458762fcede00aa8ec0288ac0ee521",10,0,0,0,17,0,52,0.9,4,3.7,191,6.2,322,51,308,12,76
"/Benign/9dd7ce03938364af6e13e1b87f2ba0b5749ad28b97103503809597559ac64752",48,0,0,0,93,0,424,1.6,6,6.1,2590,10.3,4367,790,490,25,72
"/Benign/73df33cf400a6d41245b7944c6ffcdc477f08a97bba9f323d8126daec8475e76",42,0,0,0,21,0,182,1.7,5,6.7,1211,9.6,1740,370,357,14,40
"/Benign/d81ef6bcdb2eb947e3bee16772be5d020fe998002230407eb7e48e59905f25bf",19,0,0,0,47,0,792,2.1,7,11.2,8910,18.9,14938,2261,502,15,75
"/Benign/c6a814dfd97811dcbb6d27c78e9f656d642727f1ba93a3a02a823248ede7c3f8",20,0,0,0,19,0,109,1.2,4,4.5,489,8.0,868,135,369,14,40
"/Benign/9564c7b1ba097df73b02b270f7f7cf2950653ea3f86e649f4ce89f87fa18a21b",14,0,0,0,8,0,91,1.5,4,4.6,417,10.2,931,57,300,12,41
"/Benign/ad047c622773bbccd9ca80e1a9be9d17633549dd854470e74689ab18b1c24a9b",37,0,0,0,26,0,229,1.6,6,6.1,1402,10.4,2374,751,369,15,71
"/Benign/e056872316ed28354e4ca6e064e86aca14d342814d07142d6fefcba9a655034f",29,0,0,0,28,0,239,1.7,8,6.3,1500,12.3,2933,761,439,15,70
"/Benign/cf3ac0931e3e7a01f7acf01adca5a3153311e560176c13efcce6331456ea6d5f",46,0,0,0,44,0,485,2.2,9,7.7,3718,14.6,7088,1034,129,5,16
"/Benign/857da37a6a1a75b7cad2d0dfa8342d1b6e75ad04c7b3ed9c56d7debf7014c2e5",3,0,0,0,0,0,24,2.0,5,10.5,253,17.3,415,73,9,6,40
"/Benign/9fbc59bc3d1a9b1f4ddfb220a9ef42bf880ddd3ac25e35a9c4e501e4d1583961",17,0,0,0,10,0,160,1.4,4,6.8,1082,8.5,1356,149,151,5,41
"/Benign/ec10af41bcf8bc2b3c7ee9c84e1ff375ae55775dbd5855b9b574c3aa0c890e31",0,0,0,0,2,0,15,1.3,3,4.9,73,7.5,112,54,7,7,40
"/Benign/0750f5c2a6436060a33631bbb3ccb0aa900fddd7027617b38338806f2a0c8449",0,0,0,0,3,0,9,0.8,2,2.1,19,2.9,26,62,26,5,50
"/Benign/5c71e51fdbb400d0cbd456ca67a2a436e5c7cdccb8ec477b261eb7b7959ee3e7",0,0,0,0,1,0,8,1.4,3,5.8,46,9.0,72,81,12,6,41
"/Benign/20284e2988ec9ed44d34bfca5fe7bfc456ed34f50a4550c080c296b422aa0446",0,0,0,0,3,0,26,1.4,3,4.6,119,8.2,214,146,25,6,51
"/Benign/6541d32d183eb552088b169b53b23d38d5b3fb3407b745a4e047a9c6783529fa",6,0,0,0,3,0,81,2.8,6,14.1,1141,19.4,1570,124,133,6,70
"/Benign/9bc3068cbb1b9a9ebd7213a998f224e21bae2455dcbd88851ed45145aa97a5b5",0,0,0,0,1,0,13,1.2,3,4.7,61,7.5,97,88,8,7,13
"/Benign/07e2a3c303ad13057230a8e22571d37db8f2cc51ab270afa9c608a0f1dbe4225",1,0,0,0,2,0,20,1.6,4,5.8,117,10.4,208,52,9,6,40
"/Benign/865c246e327223856762b9fd78108c0ef525443a2c9ddfb6a84fa9ccf6b236c5",37,0,0,4,56,0,473,1.7,7,6.5,3098,11.0,5210,1252,636,33,51
"/Benign/3ada544c71fafd7e340c9f8c7c861369a4398b77b4328da6a1a70f52151cd545",11,0,0,0,6,0,181,2.8,8,12.8,2313,25.5,4608,512,37,9,37
"/Benign/b2ef71ba37668286b74982c6a816330d29203aa6388fac6b8e662514bec62656",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,12,1,6,40
"/Benign/fd30a9960a3fcd5528377c4d66f59a07ce4e53bc358411f3772727f186457370",52,2,0,0,49,0,303,2.3,8,10.8,3287,22.9,6947,910,454,22,61
"/Benign/7a985477e762bc6974b5acfb0e94f1f8b12bf94791d7b983866c45f8131aa72d",0,0,0,0,2,0,54,1.8,5,7.3,395,10.9,587,189,17,5,42
"/Benign/24cebb9d551c60e74ba7becd449e78a043dc841e27ed4dfac05f3079ff03acb1",32,0,0,0,29,0,197,2.1,9,13.8,2724,38.8,7651,355,424,16,72
"/Benign/0c0fa06beffc3c636bb0b0664e10fd5303b20605cbdcd48e12018633cc10d418",26,0,0,0,47,0,287,1.6,5,6.9,1992,13.5,3879,621,392,16,45
"/Benign/7035bd964239f4e9c0016b818d54db79cd34b69a3c5b123fda1d0ef5d2f10f92",2,0,0,0,17,0,164,2.2,6,9.3,1532,16.6,2729,978,77,10,71
"/Benign/3bd83f04a532344c0f683cc078bc9738524aa0f90541c888873f6760e6a1b0c5",52,1,0,0,44,0,503,2.0,7,7.5,3775,12.9,6484,1620,517,7,18
"/Benign/55a562cca7b8fc872cfa6312bc5364b64c09fda2d6ba8a2dc351762c11b8274e",10,0,0,0,22,0,72,1.1,4,4.0,288,6.9,500,177,364,14,50
"/Benign/ded12edcaf4a37b34b586676d9c886eb3ec2464e32585c81bef8684dd1e70296",22,0,0,0,24,0,73,0.8,4,3.2,234,5.0,368,450,360,14,71
"/Benign/74b6fefa14bd2de7173d4ec9ebdaa98e5e07acde20b0a0275e2829301bf4f651",29,0,0,0,74,0,392,1.6,6,6.7,2628,9.6,3774,813,597,23,43
"/Benign/0560204a3cd9845adabcdec10dfbd870d4206fc8b972164a57b0b07ea3f2bcda",41,0,0,0,32,0,433,1.9,8,7.8,3382,12.9,5568,838,433,13,73
"/Benign/5bd206da6329c8267d9faaafce890ace965d5190940927de3ca8e2026c09aed9",21,0,0,0,16,0,304,2.7,11,11.9,3619,25.2,7671,291,382,14,71
"/Benign/6b99785a30b4164629d644e934d35e0abd9770ddd425789434ace6c454e35aa0",10,0,0,0,19,0,270,2.0,7,7.4,1995,13.3,3590,657,321,15,5
"/Benign/a4001d3563318de6089d719ecc8693e5c8c3657775c2dcadcb9df524cded00bf",12,0,0,0,21,0,94,1.4,4,5.1,484,9.3,874,172,346,13,55
"/Benign/aea46a4c870cbd08409516090d32477a88bb5ec5ecea6289ab704250b6e85ca6",26,0,0,0,51,0,344,3.6,12,26.4,9077,52.8,18165,1372,24,8,55
"/Benign/26ba4b0f8bc9f18ef33608a8f1c6338bcff28782869b1786268e77ab91257b33",19,0,0,0,12,0,165,1.6,6,5.9,967,10.0,1656,931,46,7,71
